hotspot_id,is_discovered_cluster,centroid_lat,centroid_lon,violation_count,avg_disruption_index,total_lane_width_reduction,police_station,location_name,junction_name,rank
193,True,12.925766390909091,77.61936471363636,22,13.909090909090908,102.0,Madiwala,"1st Cross Road, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560068 (India)",Discovered Cluster #193,330
1147,False,12.952223473917098,77.57575532846315,32,7.25,101.0,V.V.Puram (C.Pet),"Sajjan Rao Circle, Sajjan Rao Circle, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)","Sajjan Rao Circle, Sajjan Rao Circle, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)",331
144,True,13.184098051515152,77.68783751818182,33,6.0606060606060606,100.0,Chikkajala,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",Discovered Cluster #144,332
226,True,13.003523763265306,77.66275438163265,49,6.0,98.0,Banaswadi,"2nd Main Road, Kasturi Nagar, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",Discovered Cluster #226,333
149,True,13.18355742413793,77.68235089310346,29,6.758620689655173,98.0,Chikkajala,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",Discovered Cluster #149,334
179,True,13.099346338235293,77.59743850882353,34,5.764705882352941,98.0,Yelahanka,"BB Road, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",Discovered Cluster #179,335
17,True,12.916396055813953,77.65174649767441,43,6.767441860465116,97.5,HSR Layout,"27th Main Road, Sector 1, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",Discovered Cluster #17,336
68,True,13.001050687500001,77.61229041499999,40,4.8,96.0,Pulikeshinagar(F.Town),"Madhavaraya Mudaliar Road, Puttanna Junction, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",Discovered Cluster #68,337
1153,False,12.916988666666667,77.5949107102564,39,6.6923076923076925,95.0,Jayanagara,"South End Main Road, East End Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)","South End Main Road, East End Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",338
133,True,12.959420454178193,77.65584048853871,27,6.111111111111111,95.0,Jeevanbheemanagar,"Old Airport Road, Thimma Reddy Layout, Murugeshpalya, Bengaluru, Karnataka. Pin-560017 (India)",Discovered Cluster #133,339
218,True,12.92482930952381,77.69486993333332,21,4.9523809523809526,92.0,Bellandur,"Doddakannelli Road, Dr BR Ambedkar Layout, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",Discovered Cluster #218,340
232,True,13.034598219354839,77.62357144193548,31,8.709677419354838,90.0,K.G. Halli,"9th Main Road, Rajath Greens, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",Discovered Cluster #232,341
121,True,12.889771696945298,77.63972887349694,30,6.4,90.0,HSR Layout,"Hosur Road, Gangotri SLV Meadows, Krishna Reddy Industrial Area, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",Discovered Cluster #121,342
160,True,12.885696916840189,77.64146935040773,34,6.838235294117647,90.0,Hulimavu,"Housur Main Road, Ramaiah Reddy Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",Discovered Cluster #160,343
53,True,12.91683331501745,77.67324969193548,31,8.46774193548387,89.5,Bellandur,"Sarjapura Main Road, Divyasree Elan Homes, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",Discovered Cluster #53,344
175,True,12.887062133333332,77.64090109583334,24,9.6875,88.5,Hulimavu,"Chikka Begur Main Road, Polisappa Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",Discovered Cluster #175,345
1127,False,12.927418758333333,77.61673612083334,24,9.0,88.0,Madiwala,"Hosur Road, Madivala, Bengaluru, Karnataka. Pin-560068 (India)","Hosur Road, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",346
185,True,12.900315693548388,77.5858607967742,31,8.338709677419354,87.5,J.P. Nagar,"24th Main Road, Sri SN Venkatesh Reddy Circle, JP Nagar Phase 6, Bengaluru, Karnataka. Pin-560078 (India)",Discovered Cluster #185,347
228,True,12.906742945833335,77.633242275,24,10.5,87.0,HSR Layout,"Hosapalya Main Road, Salarpuria Serenity, Sector 7, HSR Layout, Bengaluru, Karnataka. Pin-560068 (India)",Discovered Cluster #228,348
255,True,12.883623745454544,77.64292432727274,22,4.2272727272727275,87.0,Hulimavu,"Hosur Road, Ramaiah Reddy Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",Discovered Cluster #255,349
239,True,12.990670034999999,77.6007912,20,8.45,86.5,Shivajinagar,"Broadway Road, Nayak Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",Discovered Cluster #239,350
233,True,12.875990993103448,77.61671797931034,29,7.310344827586207,86.5,Hulimavu,"Westend Avenue, Akshaya Nagar, Nyanappanahalli, Devarachikannahalli, Bengaluru, Karnataka. Pin-560068 (India)",Discovered Cluster #233,351
191,True,13.144255935483873,77.61789476129032,31,7.645161290322581,86.5,Chikkajala,"Hosahalli Main Road, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",Discovered Cluster #191,352
162,True,12.998296583333333,77.58176956111112,36,2.8333333333333335,86.0,Sheshadripuram,"J Lingaiah Road, Kempanna Block, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",Discovered Cluster #162,353
1141,False,12.920704931578948,77.60013608947368,19,13.578947368421053,86.0,Mico Layout,"Bannerghatta Main Road, Gurappanapalya Junction, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560029 (India)","Bannerghatta Main Road, Gurappanapalya Junction, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560029 (India)",354
245,True,13.119928548275862,77.61002135172414,29,5.896551724137931,85.5,Yelahanka,"Bellary Road, Sattva Horizon, Vinayak Nagar, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",Discovered Cluster #245,355
190,True,13.050244292,77.494542196,25,15.9,85.5,Chikkabanavara,"Mumbai Bengaluru Highway, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",Discovered Cluster #190,356
172,True,12.97029270917589,77.61018260519761,28,12.214285714285714,85.5,Ashok Nagar,"Magrath Road, Garuda Mall, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",Discovered Cluster #172,357
168,True,12.990580861904762,77.61214559047619,21,8.0,84.0,Pulikeshinagar(F.Town),"Memorial Road, Sulthan Nagar, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",Discovered Cluster #168,358
224,True,12.975016841463416,77.60412998780488,41,4.548780487804878,84.0,Cubbon Park,"Rest House Crescent Road, KP New Extension, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Discovered Cluster #224,359
36,True,12.917065086046511,77.50018434883721,43,7.395348837209302,83.5,Kengeri,"Global City Tech Park Road, Elegant Esplande, BEML Layout Stage 7, Mylasandara, Bengaluru, Karnataka. Pin-560098 (India)",Discovered Cluster #36,360
242,True,13.072173761538462,77.59202658076923,26,4.6923076923076925,81.0,Kodigehalli,"Sahakar Nagar Road, Vista Pixel, Jakkuru Layout, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",Discovered Cluster #242,361
266,True,12.914376798168513,77.48131944409091,22,10.590909090909092,81.0,Kengeri,"Kengeri Main Road, Kengeri Satellite Town, Bengaluru, Karnataka. Pin-560060 (India)",Discovered Cluster #266,362
1130,False,12.927730168421053,77.5982772,19,12.710526315789474,80.5,Jayanagara,"Tilak Nagar Main Road, SRK Garden, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)","Tilak Nagar Main Road, SRK Garden, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",363
206,True,12.977897290697676,77.71307592790698,43,3.744186046511628,80.5,Mahadevapura,"Industrial Park Road, RMZ NXT, EPIP Zone, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",Discovered Cluster #206,364
235,True,12.978258135135135,77.64165528918919,37,4.851351351351352,80.0,Jeevanbheemanagar,"Chinmaya Mission Hospital Road, BM Sri Circle, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",Discovered Cluster #235,365
201,True,12.963683014680088,77.7330920792896,28,5.678571428571429,79.5,Whitefield,"Nallurahalli Road, SV Mayfair, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",Discovered Cluster #201,366
183,True,12.959985900000001,77.64766425,20,5.15,79.0,Jeevanbheemanagar,"Old Airport Road, Prestige Leela Residency, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",Discovered Cluster #183,367
212,True,13.039568771428572,77.58971244285715,28,7.089285714285714,78.5,Hebbala,"1st Cross Road, Khaneshumaari, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",Discovered Cluster #212,368
1158,False,12.98477591304348,77.58828003478261,23,6.6521739130434785,78.0,High ground,"Palace Road, Chalukya Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)","Palace Road, Chalukya Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",369
197,True,12.992788204347827,77.57281482173913,23,6.782608695652174,78.0,Sheshadripuram,"Sirur Park Road, Jai Bheema Nagar, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",Discovered Cluster #197,370
1037,False,12.94542224761905,77.60272476666667,21,10.928571428571429,77.5,Adugodi,"Bannerghatta Main Road, Mythreyi Naimisha, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)","Bannerghatta Main Road, Mythreyi Naimisha, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)",371
31,True,12.99484575319149,77.58982423829787,47,4.095744680851064,76.0,High ground,"1st Cross Road, Kumar Park, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Discovered Cluster #31,372
1138,False,13.01591759,77.58436969499999,20,8.2,75.5,R.T. Nagar,"Binny Mill Main Road, Embassy One, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)","Binny Mill Main Road, Embassy One, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",373
248,True,12.8625025,77.53015081818182,22,10.295454545454545,75.5,Thalagattapura,"Konanakunte Main Road, SS Vrudhi, VISL Layout, Thalaghattapura, Bengaluru, Karnataka. Pin-560109 (India)",Discovered Cluster #248,374
272,True,12.911290894999999,77.64459288,20,11.1,74.0,HSR Layout,"19th Main Road, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",Discovered Cluster #272,375
1150,False,12.95757711111111,77.5693587962963,27,6.666666666666667,73.0,V.V.Puram (C.Pet),"4th Main Road, Shri Ma Ramamurthy Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)","4th Main Road, Shri Ma Ramamurthy Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",376
1131,False,12.958055829411766,77.55254715294119,17,9.382352941176471,71.5,Chamarajpet,"Mysore Road, Valmiki Nagar, Bengaluru, Karnataka. Pin-560026 (India)","Mysore Road, Valmiki Nagar, Bengaluru, Karnataka. Pin-560026 (India)",377
128,True,12.987942578333334,77.73404272333333,60,2.466666666666667,71.0,Mahadevapura,"Whitefield Road, Hoodi, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560048, India",Discovered Cluster #128,378
267,True,12.8509053,77.65745645744681,47,3.574468085106383,70.5,Electronic City,"Road Number 1, Salarpuria Infozone, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",Discovered Cluster #267,379
263,True,13.01872424736842,77.59220016052632,38,5.526315789473684,70.0,R.T. Nagar,"RT Nagar Main Road, Amale Layout, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",Discovered Cluster #263,380
167,True,12.968684362162161,77.57909102702702,37,5.5675675675675675,69.5,City Market,"Avenue Road, Shiva Nanda Market, Huriupete, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",Discovered Cluster #167,381
254,True,13.047380576190475,77.57160801428572,21,14.833333333333334,69.5,Kodigehalli,"Outer Ring Road, Whispering Meadows, Dollars Colony, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",Discovered Cluster #254,382
251,True,13.05986084670702,77.57667303432608,21,7.785714285714286,69.0,Kodigehalli,"Ganga Bhavani Temple Road, Kodigehalli Circle, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",Discovered Cluster #251,383
115,True,13.02905754375,77.57085678749999,32,4.53125,68.5,Sadashivanagar,"Padmasri CK Venkata Ramaiah Road, MS Ramaiah Hospital Junction, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",Discovered Cluster #115,384
141,True,12.90580283,77.54253244,30,6.583333333333333,67.5,K.S. Layout,"Dr Vishnuvardhan Main Road, Uttarahalli Circle, Uttarahalli, Bengaluru, Karnataka. Pin-560061 (India)",Discovered Cluster #141,385
106,True,12.931522450000001,77.59254486842106,38,5.2894736842105265,67.0,Jayanagara,"10th Cross Road, LIC Colony Junction, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",Discovered Cluster #106,386
109,True,12.966976191304347,77.5473767,23,8.326086956521738,66.5,Magadi Road,"Balasubramanya Street, Telecom Layout, KP Agrahara, Bengaluru, Karnataka. Pin-560023 (India)",Discovered Cluster #109,387
217,True,13.007059129999998,77.621635685,20,3.25,65.0,Pulikeshinagar(F.Town),"Lingarajapuram Flyover, Old Bagalur Layout, Lingarajapuram, Bengaluru, Karnataka. Pin-560084 (India)",Discovered Cluster #217,388
19,True,13.009032121428572,77.75883044285715,28,6.964285714285714,65.0,Mahadevapura,"Whitefield Main Road, Pioneer Moonstone, Seegehalli, Bengaluru, Karnataka. Pin-560067 (India)",Discovered Cluster #19,389
155,True,12.937165134146342,77.62710363170731,41,5.036585365853658,64.5,Adugodi,"Srinivagilu Main Road, Sony World Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",Discovered Cluster #155,390
87,True,12.99945638275862,77.48876152068966,29,6.568965517241379,64.5,Kamakshipalya,"Andhrahalli Main Road, Soundarya Layout, Andhrahalli, Bengaluru, Karnataka. Pin-560091 (India)",Discovered Cluster #87,391
238,True,13.06197419,77.587256095,20,9.6,64.0,Kodigehalli,"15th Cross Road, Block F, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",Discovered Cluster #238,392
173,True,12.967111270270271,77.54282144594595,37,5.148648648648648,63.5,Vijayanagara,"1st A Main Road, Billiards Junction, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560040 (India)",Discovered Cluster #173,393
261,True,12.854323651724139,77.6621129448276,29,2.1379310344827585,62.0,Electronic City,"Hewlett Packard Avenue, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",Discovered Cluster #261,394
43,True,12.91191765,77.65161568076923,26,7.153846153846154,62.0,HSR Layout,"17th Cross Road, Parangipalya, Sector 2, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",Discovered Cluster #43,395
258,True,13.005979014285716,77.59321367619047,21,7.666666666666667,61.0,R.T. Nagar,"Jayamahal Main Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",Discovered Cluster #258,396
253,True,13.071037566666666,77.59252954545455,33,2.121212121212121,61.0,Kodigehalli,"RK Road Number 7, Vista Pixel, Jakkuru Layout, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",Discovered Cluster #253,397
244,True,12.95927215,77.656993345,20,9.55,61.0,Jeevanbheemanagar,"Old Airport Road, Kemp Fort Mall, Murugeshpalya, Bengaluru, Karnataka. Pin-560017 (India)",Discovered Cluster #244,398
268,True,12.990871508112814,77.68771663758193,23,5.086956521739131,60.0,Mahadevapura,"Mahadevapura Flyover, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",Discovered Cluster #268,399
1128,False,12.923670829411764,77.57443172941176,17,10.235294117647058,60.0,Banashankari,"13th Cross Road, Jagathguru Shri Sivaratripura Circle, Jayanagar, Bengaluru, Karnataka. Pin-560070 (India)","13th Cross Road, Jagathguru Shri Sivaratripura Circle, Jayanagar, Bengaluru, Karnataka. Pin-560070 (India)",400
236,True,13.098261205263158,77.59828015789473,19,6.2631578947368425,59.5,Yelahanka,"Raithara Santhe Road, Raitarasanthe, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)",Discovered Cluster #236,401
264,True,13.010357277272727,77.54337675000001,22,7.9772727272727275,58.5,Rajajinagar,"8th Main Road, Sri Vasavi Garden, Mahalakshmi Layout, Bengaluru, Karnataka. Pin-560086 (India)",Discovered Cluster #264,402
257,True,13.120481692307692,77.63201265384615,13,9.76923076923077,58.0,Yelahanka,"Bellahali Main Road, Niranthara Layout, Dwarka Nagar, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",Discovered Cluster #257,403
187,True,13.045463199999999,77.5056303,21,10.666666666666666,58.0,Peenya,"Nelagadaranahalli Main Road, Nelakadirena Halli, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",Discovered Cluster #187,404
1144,False,12.959687833333334,77.57128834166666,12,12.5,58.0,V.V.Puram (C.Pet),"3rd Main Road, Appajappa Agrahara, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)","3rd Main Road, Appajappa Agrahara, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",405
1156,False,12.991479085,77.558177725,20,9.925,57.5,Rajajinagar,"6th Main Road, Prakash Nagar, Bengaluru, Karnataka. Pin-560021 (India)","6th Main Road, Prakash Nagar, Bengaluru, Karnataka. Pin-560021 (India)",406
213,True,12.8409583,77.64989452272727,22,5.818181818181818,56.0,Electronic City,"Neeladri Road, Genesis Eco Sphere, Neeladri Nagar, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",Discovered Cluster #213,407
250,True,12.918323638461537,77.65174117307693,26,6.346153846153846,55.0,HSR Layout,"27th Main Road, Sector 1, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",Discovered Cluster #250,408
66,True,13.083465460869565,77.63826760434782,23,4.695652173913044,54.0,Hennuru,"Munninarasimha Road, Prisha Orchids, Chokkanahalli, Bengaluru, Karnataka. Pin-560064 (India)",Discovered Cluster #66,409
174,True,12.83925276153846,77.67780211538462,26,4.538461538461538,53.0,Electronic City,"Hosur Road, Gopalan Lake Front, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",Discovered Cluster #174,410
241,True,12.946267520000001,77.58810513,20,5.3,52.0,Wilson Garden,"Siddhapura Road, Lalbagh East, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",Discovered Cluster #241,411
216,True,12.988300529166667,77.57226274583333,24,3.5208333333333335,49.5,Sheshadripuram,"Deena Seva Sangh Road, PNR Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560020 (India)",Discovered Cluster #216,412
1125,False,12.962161256249999,77.61530626875,16,3.28125,48.5,Ashok Nagar,"Palmgrove Road, Anglo Indian Block, Elagondanpalya, Xavier Layout, Bengaluru, Karnataka. Pin-560047 (India)","Palmgrove Road, Anglo Indian Block, Elagondanpalya, Xavier Layout, Bengaluru, Karnataka. Pin-560047 (India)",413
1139,False,12.96687145625,77.5870784875,16,9.375,46.5,Halasuru Gate,"Cubbon Pet Main Road, Halsuru Gate Police Station Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)","Cubbon Pet Main Road, Halsuru Gate Police Station Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",414
118,True,12.996947015,77.614238215,20,4.6,46.0,Pulikeshinagar(F.Town),"Mosque Road, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",Discovered Cluster #118,415
186,True,13.00061948095238,77.61492857142858,21,2.3333333333333335,46.0,Pulikeshinagar(F.Town),"Madhavaraya Mudaliar Road, Nanjappa Block, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",Discovered Cluster #186,416
1136,False,12.978464440000002,77.53811177333334,15,5.766666666666667,45.5,Vijayanagara,"G Narayana Kumar Road, VR Block, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)","G Narayana Kumar Road, VR Block, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",417
196,True,12.87300778035784,77.59420155740544,26,5.019230769230769,44.0,Hulimavu,"Bannerghatta Main Road, Prestige Notting Hill, Kalena Agrahara, Bengaluru, Karnataka. Pin-560076 (India)",Discovered Cluster #196,418
269,True,13.025132821052631,77.58534014736843,19,3.5,43.5,R.T. Nagar,"Bellary Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",Discovered Cluster #269,419
271,True,12.936539755047535,77.70368785625558,14,9.214285714285714,43.0,HAL Old Airport,"Panathur Main Road, Subbanna Apartment, Varthur Hobli, Panathur, Bengaluru, Karnataka. Pin-560087 (India)",Discovered Cluster #271,420
252,True,12.983763534812192,77.52910734949099,20,4.55,42.5,Kamakshipalya,"G Narayana Kumar Road, Soundarya Kamakshi, Karekallu, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",Discovered Cluster #252,421
1084,False,12.906502590909092,77.57751178181819,11,8.636363636363637,39.5,J.P. Nagar,"Dr Rajkumar Puniya Bhoomi Road, Sarakki Extension, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)","Dr Rajkumar Puniya Bhoomi Road, Sarakki Extension, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",422
1133,False,12.922047786022505,77.56079459281005,13,7.653846153846154,38.5,Banashankari,"30th Cross Road, Kittur Rani Chennamma Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)","30th Cross Road, Kittur Rani Chennamma Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",423
215,True,12.964444449999998,77.55222553,20,5.7,38.0,Magadi Road,"C Chowdappa Main Road, Block 6, Padarayanapura, Bengaluru, Karnataka. Pin-560026 (India)",Discovered Cluster #215,424
1117,False,12.942097372727272,77.60844672727272,11,5.2727272727272725,36.0,Adugodi,"Hosur Road, ML Colony, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)","Hosur Road, ML Colony, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)",425
1151,False,12.90637185,77.58138903,10,8.1,34.0,J.P. Nagar,"Dr Rajkumar Puniya Bhoomi Road, Learning to Fly, JP Nagar Phase 6, Bengaluru, Karnataka. Pin-560078 (India)","Dr Rajkumar Puniya Bhoomi Road, Learning to Fly, JP Nagar Phase 6, Bengaluru, Karnataka. Pin-560078 (India)",426
184,True,12.98669929130435,77.69011605652173,23,3.5652173913043477,34.0,Mahadevapura,"MN Krishnarao Road, Shivaganga Layout Phase 1, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",Discovered Cluster #184,427
1145,False,12.93731220625,77.58238380625,16,5.25,33.5,Wilson Garden,"9th A Main Road, Madhavan Circle, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)","9th A Main Road, Madhavan Circle, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",428
1155,False,12.970119799999999,77.61971478333334,6,9.833333333333334,29.5,Halasur,"Trinity Church Road, Trinity Circle, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)","Trinity Church Road, Trinity Circle, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",429
1160,False,12.960401300000001,77.56813645,2,21.0,21.0,Chamarajpet,"Alur Venkata Rao Road, IMA Circle, Bengaluru, Karnataka. Pin-560018 (India)","Alur Venkata Rao Road, IMA Circle, Bengaluru, Karnataka. Pin-560018 (India)",430
1159,False,12.92900725,77.5730113,6,9.333333333333334,20.0,Banashankari,"2nd Main Road, AK Colony, Block 7, Jayanagar, Bengaluru, Karnataka. Pin-560070 (India)","2nd Main Road, AK Colony, Block 7, Jayanagar, Bengaluru, Karnataka. Pin-560070 (India)",431
1157,False,12.949109233333333,77.57471551666667,6,7.333333333333333,20.0,V.V.Puram (C.Pet),"National College Flyover, Vanivilas Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)","National College Flyover, Vanivilas Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",432
1097,False,12.902271966666667,77.60116661666667,6,7.75,18.5,J.P. Nagar,"Bannerghatta Main Road, Bruchini Palya Industrial Area, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)","Bannerghatta Main Road, Bruchini Palya Industrial Area, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",433
1162,False,12.91692145,77.589619825,4,12.375,16.5,J.P. Nagar,"46th Cross Road, Shanthi Park Apartments, Block 9, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)","46th Cross Road, Shanthi Park Apartments, Block 9, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",434
1154,False,12.910156583333332,77.59579756666666,6,7.25,14.5,J.P. Nagar,"11th Cross Road, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)","11th Cross Road, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)",435
1161,False,12.968304466666666,77.62624706666666,3,12.666666666666666,13.0,Halasur,"3rd Cross Road, Zen Gardens, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)","3rd Cross Road, Zen Gardens, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",436
1164,False,12.922882925,77.55213615,4,4.0,10.0,Banashankari,"Dr Rajkumar Puniya Bhoomi Road, Block 5 Phase 3, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)","Dr Rajkumar Puniya Bhoomi Road, Block 5 Phase 3, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",437
1163,False,12.909717566666666,77.56602646666666,3,5.833333333333333,9.5,K.S. Layout,"9th Cross Road, Stage 1, Kumaraswamy Layout, Bengaluru, Karnataka. Pin-560111 (India)","9th Cross Road, Stage 1, Kumaraswamy Layout, Bengaluru, Karnataka. Pin-560111 (India)",438
1165,False,12.930421899999999,77.5451331,2,8.25,8.5,Banashankari,"50 Feet Road, Block 2, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)","50 Feet Road, Block 2, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",439
1166,False,12.9195693,77.6132935,1,4.5,1.5,Madiwala,"8th Cross Road, Gangotri Circle, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)","8th Cross Road, Gangotri Circle, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",440
